Athlete_ID,Race_ID,Time_sec,Rank
502,8,1598.4837632225767,991
502,9,1923.2021919824397,362
502,10,1386.4876583037935,857
503,1,1793.269184405828,16
503,2,1782.6148374711847,556
503,3,2133.9816938218178,620
503,4,2081.7476739432545,217
503,5,1610.7463347627431,196
503,6,1710.6399585129416,478
503,7,1716.1940173760024,521
503,8,1798.9482819723978,703
503,9,2035.5555246931128,599
503,10,1266.6957112889395,21
504,1,1751.8609344548865,653
504,2,1958.192908019869,638
504,3,2012.2373132593143,371
504,4,2033.0795077064486,560
504,5,2237.7067044875666,648
504,6,2202.1219260342655,140
504,7,1887.4136954447838,258
504,8,1809.6555261110518,823
504,9,1931.3471298730717,746
504,10,1897.6637445966217,640
505,1,1789.4710599646216,729
505,2,1543.8201274619832,573
505,3,1735.8310534067045,147
505,4,2175.7487187449997,940
505,5,1632.9663681469901,293
505,6,1809.7916510072614,25
505,7,1700.3745759977414,762
505,8,1895.4204488583744,87
505,9,2133.0378731400206,638
505,10,1888.6175270785898,828
506,1,1743.764059215147,103
506,2,1521.594402594317,226
506,3,1750.2811100593603,306
506,4,1733.5790023156774,254
506,5,1491.8052556064388,236
506,6,2230.6099548608436,463
506,7,2093.293453436531,173
506,8,1624.4592431029002,439
506,9,1971.9595735509488,525
506,10,1649.4435887571383,540
507,1,1286.5692818895736,830
507,2,1931.579533915292,861
507,3,1954.5112258293734,166
507,4,1605.3797508005173,293
507,5,1370.5023252008202,855
507,6,1893.1630739792813,502
507,7,1842.897190442765,201
507,8,1282.1968143999702,619
507,9,1808.9982716079528,125
507,10,1722.6511870091904,113
508,1,2260.8183545128586,678
508,2,1979.2613117684184,150
508,3,1334.015024241906,926
508,4,1999.7846513502197,861
508,5,2281.6859497695355,612
508,6,1175.7778423827065,252
508,7,2062.5870160249588,412
508,8,2202.6068252979744,173
508,9,2019.5694207703143,720
508,10,2176.3556107143568,586
509,1,1722.0048224241884,892
509,2,1808.5284791135157,991
509,3,1967.6171510833456,818
509,4,1753.0567871630524,373
509,5,1346.4638562093191,691
509,6,1960.4912017091308,576
509,7,1707.3119956206278,784
509,8,1168.6251603704004,319
509,9,1420.6244656206284,785
509,10,1816.9258359821413,168
510,1,1815.9177938797857,61
510,2,2059.586926840575,369
510,3,2399.1841506853943,17
510,4,1505.318023956554,496
510,5,2002.5411169220763,315
510,6,1285.1900255067933,69
510,7,1301.3655859345677,718
510,8,1985.8989354487273,145
510,9,1733.9945917020978,699
510,10,1761.7779382830122,518
511,1,1422.5940266200987,563
511,2,2063.7414972118618,476
511,3,1219.5107648278586,42
511,4,1755.1915513051076,731
511,5,2128.962838792564,678
511,6,1196.0998103070958,62
511,7,2194.2224944573813,758
511,8,1515.3753914196,531
511,9,1748.653083974891,749
511,10,2174.215587592399,818
512,1,1547.8521043479925,736
512,2,2006.1715351185865,926
512,3,1710.5608262202468,963
512,4,1304.2762829109588,822
512,5,2202.6540393734563,356
512,6,1219.773676362127,26
512,7,2200.9145410359565,695
512,8,1821.02654256257,875
512,9,1777.6964010724428,631
512,10,1744.6345673442165,655
513,1,1585.4254443547227,599
513,2,1591.7469792343945,611
513,3,1641.601793470316,16
513,4,2205.920748049922,360
513,5,1304.424545042464,141
513,6,1728.3204535628638,620
513,7,1892.9180337408006,677
513,8,1942.7255975494595,427
513,9,1111.8175245460434,967
513,10,1890.7882894589443,290
514,1,2005.9703240259528,255
514,2,2022.3221342046859,353
514,3,1618.8060340178329,608
514,4,1469.5548729069128,941
514,5,2150.3225776583336,826
514,6,1567.486511095128,389
514,7,2102.8211895825725,444
514,8,1906.9463666324327,352
514,9,1764.8426845786369,124
514,10,1666.8676564686914,658
515,1,1865.746404463903,360
515,2,1542.0179796991733,623
515,3,1760.5308463459814,57
515,4,1493.2125042385792,251
515,5,1825.478748672802,162
515,6,2207.1607649783423,120
515,7,1431.9832268344346,167
515,8,1824.426739747357,810
515,9,1642.5556473314568,664
515,10,1470.8790483616046,401
516,1,1708.3502843758522,633
516,2,2208.721421081658,621
516,3,2071.728525741283,268
516,4,1488.3304376137517,615
516,5,2106.0145779829854,300
516,6,2406.4715639652013,403
516,7,2016.9240100429392,303
516,8,2416.716398909475,770
516,9,1393.7646955327139,679
516,10,1222.059203941477,941
517,1,1988.4509577206868,858
517,2,2285.974586197967,760
517,3,2375.868025790893,430
517,4,1906.6662556007934,308
517,5,1959.1710074887574,683
517,6,1345.3786095207506,154
517,7,2235.165139606722,27
517,8,1763.0247860891468,402
517,9,1816.5289477970562,874
517,10,2013.751151854788,581
518,1,1464.988460744638,446
518,2,2355.779240542386,873
518,3,1619.5494639534681,162
518,4,1963.1649043091338,554
518,5,1946.1103905486332,843
518,6,2130.1937811407106,637
518,7,1848.194982105935,817
518,8,1998.678894647886,124
518,9,2042.5988296491862,402
518,10,1741.7460788211406,462
519,1,1611.5551800733072,700
519,2,2185.91464109866,867
519,3,1895.5118818544,107
519,4,1886.4754733607979,328
519,5,1520.0681768438671,647
519,6,1500.920512079362,901
519,7,2211.3478660614574,421
519,8,2294.40083701701,730
519,9,2002.589162813235,909
519,10,1842.09453071218,944
520,1,1681.366038362918,952
520,2,1676.1961437154275,34
520,3,1868.6928417575807,525
520,4,1794.3405312588347,581
520,5,1765.3375593104518,959
520,6,2180.769872076068,692
520,7,1779.6724306960152,134
520,8,2166.7751424471617,667
520,9,1844.0898828638858,176
520,10,2183.3763869708955,835
521,1,1008.1454252595357,143
521,2,1850.9601181187606,967
521,3,1036.425135109039,622
521,4,1897.4953723730237,370
521,5,1931.0704940512553,739
521,6,1861.6703276110686,460
521,7,1899.5354403606848,929
521,8,1331.2029149655002,397
521,9,1300.7651556068313,291
521,10,2064.969644003201,851
522,1,2031.3338420408854,428
522,2,1598.0722682465719,702
522,3,1098.6227287017603,717
522,4,2013.4770322412094,824
522,5,1741.6561219354653,939
522,6,2187.5035084076826,780
522,7,975.6059055576264,731
522,8,2132.5598160024765,809
522,9,1567.5409541286047,707
522,10,2016.4756433057369,938
523,1,1662.3923599389154,788
523,2,1918.3467185730149,907
523,3,1549.9543727258606,236
523,4,1691.9828332276984,752
523,5,1457.9370946433005,494
523,6,1812.7955659365969,658
523,7,1398.3677937330353,549
523,8,1732.8422302147426,789
523,9,2178.556960956261,828
523,10,1839.1357244915228,636
524,1,1994.4918128103632,925
524,2,1912.0299518282377,431
524,3,1981.23978317221,550
524,4,2016.2973217358897,595
524,5,2048.591813827463,955
524,6,1576.1180935106688,259
524,7,1499.795044970539,913
524,8,1641.9224981530035,128
524,9,1899.0203432401547,325
524,10,2225.9311661696697,320
525,1,1480.459913535079,584
525,2,1592.7672213293592,69
525,3,1568.0852324963846,846
525,4,2017.8483479710642,869
525,5,1399.5045276673602,932
525,6,2060.8372889114466,838
525,7,1809.9857483572048,357
525,8,2093.4881906885876,752
525,9,1927.8843542038821,4
525,10,2103.4455556728626,44
526,1,2473.077517130414,114
526,2,1626.2958915554182,749
526,3,1789.6476467445866,929
526,4,1948.4332333841242,277
526,5,2380.5742209129376,69
526,6,1609.8120423925873,509
526,7,1809.2271491051076,972
526,8,1691.9132411761116,484
526,9,1555.3985670487073,248
526,10,1429.51697139879,101
527,1,1963.919738002575,322
527,2,1602.2015049490983,396
527,3,1723.7940782949074,580
527,4,2082.3062746122646,640
527,5,2192.455634991079,513
527,6,1518.8992459912852,921
527,7,1862.686335639946,235
527,8,2047.9942339611218,952
527,9,1414.7351271211037,91
527,10,1577.9599185030652,854
528,1,1888.7176878812252,899
528,2,1799.7955771670415,219
528,3,1699.2493501240094,422
528,4,1907.588573568571,1000
528,5,1450.4025504411825,417
528,6,1346.7216810378948,555
528,7,1462.355988571181,741
528,8,1828.0709541077208,901
528,9,1558.4103643236,70
528,10,1964.6833553299657,898
529,1,1488.0577996570423,568
529,2,2190.1097505908965,989
529,3,1777.8210249795588,131
529,4,2105.6072551273223,218
529,5,1982.0442009260062,992
529,6,1365.280347623703,129
529,7,1510.466720315195,51
529,8,1310.753577837927,368
529,9,1351.8515651267462,567
529,10,1900.3455634834536,257
530,1,2114.120494909005,841
530,2,1487.355510057329,956
530,3,1428.7553405251956,762
530,4,1899.5315115327294,945
530,5,1759.9858997403521,25
530,6,1767.7652781731458,806
530,7,1752.8543261673371,60
530,8,1821.9294231634954,467
530,9,1963.1489119209716,565
530,10,1959.7946629445594,928
531,1,1490.6722149993257,551
531,2,2427.302567409949,168
531,3,1788.4786992992738,908
531,4,2259.4448692564883,43
531,5,1983.412760269304,749
531,6,1866.8041390797623,868
531,7,1648.591593076336,519
531,8,1838.32036588329,712
531,9,1964.6848129834077,754
531,10,2112.53816859456,967
532,1,1840.3766927813335,863
532,2,1583.3343693150177,599
532,3,1874.4970934574567,359
532,4,1574.026737274945,249
532,5,1870.4190907229226,516
532,6,2269.7068851078275,88
532,7,1079.2522399413929,771
532,8,1983.3230149112924,603
532,9,1714.5285700135407,868
532,10,1629.8214856027255,309
533,1,1563.2617867357976,310
533,2,1855.371788249488,953
533,3,1989.5111123203715,269
533,4,1706.9703619869529,3
533,5,1642.5692564496308,646
533,6,1918.6419874937874,813
533,7,1344.2970824014133,269
533,8,2224.0648214021767,414
533,9,2092.9633425461425,276
533,10,2416.9353991967964,930
534,1,1903.1412970607646,427
534,2,1744.9465321265823,57
534,3,1953.2335579949436,852
534,4,1322.8016393037437,304
534,5,1726.0738239496593,112
534,6,1729.4310018206136,878
534,7,2250.0780540864052,944
534,8,1560.086020122606,279
534,9,2177.874373335668,754
534,10,2411.2636874486852,181
535,1,1917.632065049826,776
535,2,1659.6971904511117,168
535,3,1652.8944697464394,120
535,4,1285.469957003139,956
535,5,1864.0304689597137,31
535,6,1641.978381902965,21
535,7,1866.4635671703181,548
535,8,1625.759971953224,961
535,9,1273.6462266333247,521
535,10,1136.4018500333796,30
536,1,1126.3242307304513,534
536,2,1858.620966384996,997
536,3,2011.4584644587285,503
536,4,1904.5712232885219,956
536,5,1632.3612543345128,175
536,6,1706.3784203841801,963
536,7,2048.083038139559,973
536,8,1346.3981063815272,816
536,9,1875.1884696309905,465
536,10,2042.571302067035,750
537,1,1806.7538923193183,984
537,2,1116.7312179452747,239
537,3,1482.2364874881293,766
537,4,1649.9216950239972,453
537,5,1390.862553477643,619
537,6,1918.2617522883756,295
537,7,2483.825021055409,763
537,8,1591.3532132707776,594
537,9,1988.9010513155374,911
537,10,1819.0788847632884,519
538,1,1603.0597091022346,683
538,2,1839.316559918221,77
538,3,1670.3442548850828,721
538,4,1562.2588924926308,209
538,5,1588.9930620788923,29
538,6,1569.10326714904,304
538,7,1531.0689974155205,628
538,8,1586.8805928992426,490
538,9,1958.7209505518222,960
538,10,1796.8151937352457,91
539,1,1536.3278856784978,589
539,2,1384.3255460933783,204
539,3,2199.972896611744,58
539,4,1551.5413572932014,254
539,5,1665.8710646132415,75
539,6,1630.5923652726235,944
539,7,1817.8802966923909,590
539,8,1717.727262838113,767
539,9,1592.787622221324,221
539,10,1849.5586022857372,979
540,1,1596.2401564702898,220
540,2,1518.597772790475,684
540,3,1374.866777708019,474
540,4,1260.9424437202129,618
540,5,1498.5847334395703,946
540,6,2179.3247585555637,798
540,7,1397.6895623122173,618
540,8,2054.9983243406627,133
540,9,1903.8057078460447,212
540,10,1877.8545528136285,520
541,1,1344.6602720398803,862
541,2,1948.9752572506825,958
541,3,2154.815798364203,193
541,4,1737.164415504401,699
541,5,2028.1096283464146,55
541,6,1684.2729001130094,770
541,7,1994.1387270427035,502
541,8,1495.8444309162144,662
541,9,1563.6528756760683,286
541,10,1947.082819700026,10
542,1,1287.3071366460572,171
542,2,1502.0599131838906,213
542,3,1722.2328354643562,572
542,4,1458.2384485148004,600
542,5,899.5576524356693,408
542,6,2014.9659070079485,552
542,7,1599.6091985786593,262
542,8,2392.440239896003,368
542,9,2082.430686044868,727
542,10,2108.2487453183626,366
543,1,1813.0428903104696,792
543,2,2067.0526628161424,893
543,3,1783.207842617444,937
543,4,1332.615241143498,389
543,5,1614.8462561967804,8
543,6,1663.4860137997741,369
543,7,1081.604322470374,375
543,8,1556.563282788985,619
543,9,1488.583928666516,794
543,10,2106.7307795784477,633
544,1,1757.64386233236,606
544,2,2032.049686363247,431
544,3,2051.873212443549,997
544,4,1782.4714370236939,899
544,5,2207.1058268454894,688
544,6,1884.172777255432,982
544,7,1461.9355061603505,557
544,8,2110.4429530164257,599
544,9,2057.5546289326803,934
544,10,1607.8304722214802,717
545,1,2179.397072106762,931
545,2,1928.9508453144267,280
545,3,1972.1744980860515,962
545,4,1485.3918368122108,684
545,5,1424.4471121725683,375
545,6,1808.7284020236884,888
545,7,1903.4900119055862,353
545,8,1210.4544758458155,392
545,9,1791.3158055566362,975
545,10,1984.2576468725956,117
546,1,1738.5309908414054,949
546,2,2004.7596847588222,764
546,3,1601.2367699176373,36
546,4,1342.1031685708476,507
546,5,2158.57805070944,497
546,6,1296.259843345615,206
546,7,1763.0670409407207,929
546,8,1613.7845630872207,828
546,9,2205.6561935092554,454
546,10,1240.0612595087393,595
547,1,1470.716705317282,21
547,2,1691.5115671882363,228
547,3,1981.1112465367883,414
547,4,1832.3244403878202,795
547,5,1179.4872853706902,791
547,6,1826.818583679484,397
547,7,1865.6294210354313,986
547,8,2189.174760055816,986
547,9,1500.8315137683671,899
547,10,1482.2888633963707,385
548,1,1184.1376738952295,306
548,2,1445.7492249023594,334
548,3,2255.9856017742895,552
548,4,1159.2600453795583,452
548,5,1865.8924759851043,872
548,6,2301.5888880219827,495
548,7,1598.1284003971796,52
548,8,1998.8523279064898,376
548,9,1628.1532429258677,86
548,10,2135.0604486812213,464
549,1,1798.7781488635694,10
549,2,1787.622104204982,664
549,3,1400.7572214414001,649
549,4,1870.2732126117812,913
549,5,1548.4498150848144,909
549,6,1577.25396666912,178
549,7,1350.0397082212448,548
549,8,1798.1854444082744,327
549,9,1959.8349627967873,526
549,10,1558.341995246844,749
550,1,2339.320152173207,773
550,2,1705.0993365779807,968
550,3,1650.0382708767445,774
550,4,1962.9096837868956,144
550,5,1739.369521820449,958
550,6,2295.824686745064,741
550,7,1985.5081698778995,215
550,8,2236.680143777189,683
550,9,1460.5783169594888,298
550,10,2066.21470924234,832
551,1,1602.889428894803,717
551,2,2098.3674707224864,873
551,3,1741.3674378621347,900
551,4,1963.8995118005253,642
551,5,2272.7627428505907,196
551,6,1785.6602248845631,870
551,7,1528.2539461731471,257
551,8,1556.5339369571207,529
551,9,1899.8157988755563,201
551,10,1400.0555974568374,59
552,1,1973.1579951563183,134
552,2,1431.2946190340442,693
552,3,1585.7804646053464,825
552,4,2153.525795269116,629
552,5,2208.6194870782433,415
552,6,1690.6637595153175,210
552,7,1849.5720150194775,757
552,8,1803.7565592989358,508
552,9,1336.1166243055764,428
552,10,2197.255571143667,393
553,1,1911.7944559440166,348
553,2,1849.9479381345373,50
553,3,1731.1872937905734,27
553,4,1844.9601274163333,968
553,5,1678.7528521562092,649
553,6,1800.538461863432,340
553,7,1696.6016142113945,557
553,8,1803.7095285409598,265
553,9,2613.0994933004677,1
553,10,1955.9613054305735,761
554,1,1548.1702805921223,321
554,2,1680.6714325959447,846
554,3,1230.2048535620524,793
554,4,1701.6230677813267,202
554,5,1478.5843608440694,141
554,6,1542.3700473381077,708
554,7,1743.0465167500902,736
554,8,1819.6421003301898,539
554,9,2003.4860612121524,71
554,10,1688.7229466550596,716
555,1,1800.4578385618888,874
555,2,1672.2717246591217,228
555,3,2194.8802654499905,981
555,4,2064.934365497545,894
555,5,1859.7080531439808,669
555,6,1797.0313512820067,116
555,7,1857.6668041641915,16
555,8,2094.3566483467316,961
555,9,1506.8286933855718,103
555,10,2321.519158214823,284
556,1,1712.8675553966552,86
556,2,1933.243551326177,320
556,3,1902.7556913421524,698
556,4,1889.0245442934474,174
556,5,2112.017367238017,76
556,6,1494.3390128799795,316
556,7,2131.8560514371643,640
556,8,1711.125240370728,695
556,9,1832.3951762175686,71
556,10,2582.057748944931,969
557,1,2121.9062984410866,422
557,2,1865.5834459604116,149
557,3,1834.1912004383316,877
557,4,1561.9620810349586,631
557,5,1858.1293735934462,929
557,6,1742.5328524595266,774
557,7,1982.0489616847724,489
557,8,2088.694973664043,37
557,9,1397.8534075900689,333
557,10,1704.052116633373,397
558,1,1635.2315581513803,530
558,2,1549.3769152824525,825
558,3,1549.9205151100782,706
558,4,1596.0334380791442,461
558,5,993.2872455724624,459
558,6,1763.4680619920484,801
558,7,1953.2039758077158,104
558,8,2281.5549753999453,34
558,9,1951.43433547175,944
558,10,1820.4361322140842,808
559,1,1541.0837860965053,31
559,2,2226.2956061490145,884
559,3,1864.0871152759971,304
559,4,1409.8726002584258,61
559,5,1989.278254302878,692
559,6,2030.0425156180559,784
559,7,1821.1458276776752,794
559,8,1935.3194644912671,540
559,9,1923.5947104026127,9
559,10,1984.4315128727785,175
560,1,1053.2616585593028,122
560,2,1577.6089893188241,185
560,3,1884.0723317129064,569
560,4,1771.6178889630519,310
560,5,2140.6519578309576,992
560,6,2357.019481256444,56
560,7,1745.3572512988737,698
560,8,2288.1222805427997,994
560,9,2023.6116876005394,304
560,10,1727.1229661470556,672
561,1,1683.8622284821347,865
561,2,1810.467665403331,253
561,3,1417.4628733526445,528
561,4,1997.1637510754542,668
561,5,2206.2862570035,560
561,6,2119.9395255969803,927
561,7,1993.935434893866,871
561,8,1260.1704193273454,128
561,9,2187.2866938825,473
561,10,1646.3104280787811,557
562,1,1490.2807051100463,800
562,2,1982.1814846223097,952
562,3,1754.7141144760185,68
562,4,1545.0686650228054,694
562,5,1781.4110978294173,249
562,6,2058.7712742146855,111
562,7,1816.5354369868587,794
562,8,2033.9116573642837,852
562,9,1719.697056888364,587
562,10,2217.54176748573,890
563,1,2058.3967530641653,297
563,2,1991.2489444485714,308
563,3,1958.7550738850778,792
563,4,1919.8743224236796,422
563,5,2202.0252698041527,882
563,6,1567.2334664115626,999
563,7,1634.585900032039,626
563,8,1528.257113022864,75
563,9,2167.187972972141,15
563,10,1875.107945122744,231
564,1,1996.207158168861,354
564,2,1943.081690562614,35
564,3,1345.615228441265,895
564,4,1333.1929256398744,471
564,5,1863.7774844848286,423
564,6,1498.5284100018646,348
564,7,1977.732814267229,374
564,8,1776.0399206146424,688
564,9,1766.2606270720457,559
564,10,1345.460005770713,256
565,1,1631.7979905738202,419
565,2,1729.427041082912,350
565,3,1793.384459622942,966
565,4,1998.4793889851846,892
565,5,1727.6965111062657,953
565,6,1868.7017939862737,818
565,7,1327.409016318854,295
565,8,1677.8860370335362,183
565,9,1576.2722485397585,14
565,10,1969.6011015498314,923
566,1,2133.7902915609907,329
566,2,1778.6639127508993,614
566,3,2176.5316249749253,560
566,4,2006.0127613045697,569
566,5,1900.5163055736514,456
566,6,1969.4367317722945,302
566,7,1812.0357247309737,395
566,8,1172.4407716347398,120
566,9,1717.6068751901107,410
566,10,1662.8344382042412,987
567,1,1890.2247051542386,406
567,2,2030.2770230849878,992
567,3,1423.0303992163695,107
567,4,2186.7609154220618,581
567,5,1957.5922387506453,8
567,6,1276.088256112896,806
567,7,1894.116954869072,328
567,8,1354.618562424104,555
567,9,1399.6637756541252,419
567,10,1978.3751414326673,39
568,1,1747.6056162955117,645
568,2,2208.050439248404,823
568,3,2007.0767787368409,290
568,4,1051.2877848652606,378
568,5,2248.637473572887,930
568,6,1714.6123487238963,979
568,7,1462.0716933351732,764
568,8,1543.8967775136189,183
568,9,1366.822335877873,719
568,10,1933.4560612672465,173
569,1,2194.4365474557053,269
569,2,2134.8402866214365,20
569,3,2092.747001186569,147
569,4,1802.6573111006687,429
569,5,1952.7085062203926,14
569,6,2146.1682403615473,132
569,7,1718.8885802592627,643
569,8,1383.0659570421992,943
569,9,1817.9739711273785,409
569,10,1897.2531925790986,828
570,1,1787.625561306239,142
570,2,2447.7363463809875,694
570,3,2251.4826567345617,274
570,4,2034.5639527812366,276
570,5,1565.9568355836684,296
570,6,2020.5807929924963,39
570,7,1679.4040526591596,969
570,8,1481.015097068852,283
570,9,1678.561386173912,74
570,10,2139.8414091524423,447
571,1,1516.7617330612738,849
571,2,2041.674142359218,722
571,3,1823.9745791220112,909
571,4,1896.2790185776973,407
571,5,2179.1561519730362,342
571,6,1497.013739197152,495
571,7,1825.6539988918796,579
571,8,1285.2875044085613,802
571,9,1643.1442238891138,659
571,10,1580.1297574524667,222
572,1,1778.1426933476835,78
572,2,2366.783638651199,322
572,3,1560.4381456323717,424
572,4,1866.4702582824716,476
572,5,1897.4274718600625,383
572,6,1974.1703061106844,751
572,7,1791.3450839597194,462
572,8,2199.0478066064184,56
572,9,2291.68815827995,583
572,10,2072.4067987608573,722
573,1,1983.1533007077041,868
573,2,1404.4745579620833,41
573,3,1898.0983539810293,440
573,4,1549.4626488083295,671
573,5,1654.755860733837,438
573,6,1816.576829486003,136
573,7,1748.2875127639013,861
573,8,2014.4195182553099,788
573,9,2003.4059746400978,539
573,10,2000.4639763308414,120
574,1,1706.1490580845434,530
574,2,2109.275801510072,295
574,3,1559.5826189212232,52
574,4,1515.8390966521486,728
574,5,1686.784044761337,764
574,6,2203.456209354208,886
574,7,1893.4465131171191,761
574,8,1737.5603711747235,611
574,9,2436.2980697535327,652
574,10,2093.3542693962995,595
575,1,2026.5728996971716,895
575,2,1740.9222832274295,177
575,3,1256.4031987313838,576
575,4,1514.7927919754234,8
575,5,2176.7298525805677,755
575,6,955.0167599948195,969
575,7,1312.4636223352427,719
575,8,1824.873555951612,947
575,9,2377.687838238583,680
575,10,1469.0247883588981,962
576,1,1702.0158658016362,364
576,2,2395.614118578088,785
576,3,2245.33772784771,964
576,4,1405.567964784164,803
576,5,1739.2983279389737,146
576,6,1745.0264270372154,917
576,7,1721.8741400542383,555
576,8,1911.1795241940633,756
576,9,2085.952876298806,787
576,10,2036.722560419973,535
577,1,1837.9427026465123,99
577,2,1325.7899844978233,616
577,3,1475.8778012164494,453
577,4,1446.7750484252133,756
577,5,1984.0415810075338,231
577,6,1611.9623251319827,239
577,7,1823.7143406450837,919
577,8,1713.5531908466646,561
577,9,1566.2842787079928,834
577,10,1696.5554607998115,222
578,1,1831.5835871729034,806
578,2,1845.1807478533901,125
578,3,1930.481116253423,626
578,4,1223.7933399344033,591
578,5,2149.323522160581,989
578,6,2077.703027314161,685
578,7,1899.9881149838332,2
578,8,2080.918885488412,233
578,9,2101.401681022859,833
578,10,2283.781157674165,108
579,1,1362.8697533042787,584
579,2,1351.0713877632625,795
579,3,1598.4947487451002,444
579,4,2416.602402188357,813
579,5,1728.2387947814238,632
579,6,1604.7521925016983,65
579,7,1814.2423513128986,107
579,8,1266.077107751627,548
579,9,1823.430360325298,265
579,10,2333.5546308795538,468
580,1,1678.6686442573632,297
580,2,1875.7047581042461,896
580,3,1739.89349949008,792
580,4,1946.0466937533306,245
580,5,1451.5654170041905,414
580,6,2019.1524855194293,278
580,7,1639.2620126781,593
580,8,1623.1313388120102,356
580,9,1842.7981845468153,45
580,10,1221.4012742232985,321
581,1,1753.4095646674996,606
581,2,1651.2347051481281,220
581,3,2197.44945960668,442
581,4,1958.8928701505627,645
581,5,1624.0413653448063,475
581,6,1798.7612274649862,628
581,7,1837.1519979214474,502
581,8,1638.3092498658052,348
581,9,2288.0143097988157,409
581,10,1713.4429168649574,77
582,1,1664.209420435253,415
582,2,1851.700801861089,646
582,3,1858.720814331,450
582,4,2092.011160748751,565
582,5,1672.5192630787428,775
582,6,1760.4725435424662,271
582,7,2063.7042463671023,338
582,8,1516.0527612034716,307
582,9,1883.7947525317513,858
582,10,1745.7499846803444,492
583,1,1884.3576053730826,738
583,2,2349.768372106804,968
583,3,2018.451824864165,23
583,4,1506.2042384146348,845
583,5,1314.8484329863368,590
583,6,1903.893813067466,336
583,7,1651.7395352511885,416
583,8,1355.4034376622612,377
583,9,2125.3501590872775,478
583,10,1792.4433949411562,828
584,1,1551.9058201249125,898
584,2,1848.2682612597187,851
584,3,1940.1756645548369,50
584,4,1636.7111561057125,14
584,5,1256.5224538995033,670
584,6,1498.507225470034,286
584,7,1854.6294737447586,606
584,8,1489.2114214180083,569
584,9,1966.5269098324761,610
584,10,1884.191210034806,16
585,1,2037.2277936697587,270
585,2,1793.390978244918,287
585,3,2604.1526614899735,55
585,4,1672.6814337868016,980
585,5,1574.0388655227089,102
585,6,1765.9223514894106,886
585,7,1557.5434025255586,964
585,8,1725.345684302691,775
585,9,1658.7734702625653,294
585,10,2136.3564427709716,400
586,1,1312.8584065582793,609
586,2,2183.711974937776,6
586,3,827.5458524012639,899
586,4,1889.1480071424664,811
586,5,1401.5937422627326,157
586,6,1791.9481295048545,900
586,7,1967.2225670553557,657
586,8,1989.664894209555,803
586,9,1496.1875950015105,745
586,10,2057.1390995258153,683
587,1,1778.7489456251728,638
587,2,1827.337460176013,853
587,3,2429.308556701598,584
587,4,1979.1910100494556,492
587,5,2461.940693965402,152
587,6,1823.8948747841775,224
587,7,1350.4263008319028,241
587,8,2285.709470817054,930
587,9,2161.2511107491605,636
587,10,1681.1026757554114,598
588,1,1855.8199008285753,461
588,2,2123.9107094186274,621
588,3,1740.200514974262,740
588,4,1675.1147592660657,36
588,5,1165.3465586716038,23
588,6,2091.5344433273553,719
588,7,1963.4625179068767,359
588,8,2442.855037117457,550
588,9,2302.786360431657,821
588,10,1758.611723225303,766
589,1,1657.790539226074,43
589,2,2074.4770440353495,871
589,3,1670.2087450999416,162
589,4,2455.7191850167724,214
589,5,1383.4469253248276,423
589,6,1532.2547942602187,538
589,7,1186.6112988596196,912
589,8,1626.3047340180285,634
589,9,1975.6614775015485,354
589,10,1929.1702152185726,312
590,1,2074.22314926721,923
590,2,1503.8861463191054,473
590,3,1718.201867932525,537
590,4,2403.0805139509657,854
590,5,1747.8378539056241,333
590,6,2201.5776414886823,822
590,7,1754.9243927950029,649
590,8,1787.8160936037957,191
590,9,2813.2148757247937,73
590,10,2002.9522429319925,840
591,1,1471.1401429297434,673
591,2,1232.9680582038739,864
591,3,1834.4825315277394,562
591,4,2228.198595478431,510
591,5,1902.467842034389,339
591,6,1918.238668767633,510
591,7,1644.4086007546273,81
591,8,2315.5091987291626,374
591,9,1794.493132741879,500
591,10,1605.6548096315732,761
592,1,2050.9452413894824,669
592,2,1479.6832268884364,683
592,3,1857.1301724032367,888
592,4,1576.008730193878,186
592,5,1918.1227665428676,13
592,6,1926.142398520555,666
592,7,1931.2476047613293,3
592,8,2188.8767127665187,254
592,9,1827.9993708273266,610
592,10,1220.7076974386878,685
593,1,2496.616018109307,446
593,2,1542.7706364814185,113
593,3,1584.2008763715635,329
593,4,1815.6836947336353,728
593,5,1985.7312229847303,885
593,6,1906.662453999718,720
593,7,1782.392226101148,793
593,8,1769.1280010728003,538
593,9,1955.0987428922663,847
593,10,1539.8870317435958,167
594,1,1434.589055594367,9
594,2,1450.657705448137,236
594,3,1687.7326124872397,28
594,4,1946.9090323779478,808
594,5,1864.6944454429977,190
594,6,1857.9343901070074,12
594,7,2008.481875929187,38
594,8,1921.4231411236385,853
594,9,2134.990240702843,914
594,10,1870.08210729605,180
595,1,2091.150748360865,21
595,2,1605.4282710913699,145
595,3,2168.1893420377733,652
595,4,1906.156155233502,203
595,5,1466.377554486979,255
595,6,1448.554773435657,959
595,7,1768.8329147257152,339
595,8,2509.341363096002,493
595,9,2044.2152391999966,915
595,10,1138.8664488720765,830
596,1,1904.588129836664,356
596,2,1539.2773174195663,460
596,3,2241.1446083051064,801
596,4,1544.16071174603,860
596,5,1240.9331879121578,424
596,6,2036.435230036136,739
596,7,1840.9095924219419,393
596,8,1801.740035734828,703
596,9,2023.9149242950693,784
596,10,1765.5502724741336,544
597,1,2109.414157583199,294
597,2,1916.45573869642,610
597,3,2017.0746857730169,814
597,4,1722.0715034136972,555
